"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 3,2017,50,2101,155,24,8.51975,7.38,1.14
HHS Regions,Region 4,2017,50,6446,568,188,11.7282,8.81,2.92
HHS Regions,Region 5,2017,50,6946,821,97,13.2162,11.82,1.4
HHS Regions,Region 6,2017,50,6621,1419,240,25.0566,21.43,3.62
HHS Regions,Region 7,2017,50,1453,128,12,9.63524,8.81,0.83
HHS Regions,Region 8,2017,50,1800,219,16,13.0556,12.17,0.89
HHS Regions,Region 9,2017,50,3013,694,77,25.5891,23.03,2.56
HHS Regions,Region 10,2017,50,2082,338,95,20.7973,16.23,4.56
HHS Regions,Region 1,2017,51,1925,146,42,9.76623,7.58,2.18
HHS Regions,Region 2,2017,51,3456,248,129,10.9086,7.18,3.73
HHS Regions,Region 3,2017,51,2584,311,52,14.048,12.04,2.01
HHS Regions,Region 4,2017,51,9095,1290,400,18.5816,14.18,4.4
HHS Regions,Region 5,2017,51,9288,1743,142,20.295,18.77,1.53
HHS Regions,Region 6,2017,51,10295,2944,448,32.948,28.6,4.35
HHS Regions,Region 7,2017,51,1874,357,41,21.238,19.05,2.19
HHS Regions,Region 8,2017,51,2515,458,48,20.1193,18.21,1.91
HHS Regions,Region 9,2017,51,3866,1070,166,31.971,27.68,4.29
HHS Regions,Region 10,2017,51,3111,670,230,28.9296,21.54,7.39
HHS Regions,Region 1,2017,52,2176,266,54,14.7059,12.22,2.48
HHS Regions,Region 2,2017,52,4029,400,214,15.2395,9.93,5.31
HHS Regions,Region 3,2017,52,3412,658,78,21.5709,19.28,2.29
HHS Regions,Region 4,2017,52,10256,1598,439,19.8615,15.58,4.28
HHS Regions,Region 5,2017,52,11776,2898,205,26.3502,24.61,1.74
HHS Regions,Region 6,2017,52,10382,2866,449,31.9303,27.61,4.32
HHS Regions,Region 7,2017,52,2160,456,54,23.6111,21.11,2.5
HHS Regions,Region 8,2017,52,3191,713,75,24.6945,22.34,2.35
HHS Regions,Region 9,2017,52,4338,1331,225,35.8691,30.68,5.19
HHS Regions,Region 10,2017,52,3798,816,299,29.3576,21.48,7.87
HHS Regions,Region 1,2018,1,2939,388,78,15.8557,13.2,2.65
HHS Regions,Region 2,2018,1,4638,625,253,18.9306,13.48,5.45
HHS Regions,Region 3,2018,1,3571,609,107,20.0504,17.05,3
HHS Regions,Region 4,2018,1,10832,2069,415,22.9321,19.1,3.83
HHS Regions,Region 5,2018,1,14200,3577,301,27.3099,25.19,2.12
HHS Regions,Region 6,2018,1,10380,2558,562,30.0578,24.64,5.41
HHS Regions,Region 7,2018,1,2473,545,100,26.0817,22.04,4.04
HHS Regions,Region 8,2018,1,3565,711,135,23.7307,19.94,3.79
HHS Regions,Region 9,2018,1,4415,1066,227,29.2865,24.14,5.14
HHS Regions,Region 10,2018,1,4303,870,357,28.515,20.22,8.3
HHS Regions,Region 1,2018,2,3104,547,105,21.0052,17.62,3.38
HHS Regions,Region 2,2018,2,5571,888,326,21.7914,15.94,5.85
HHS Regions,Region 3,2018,2,4238,908,149,24.941,21.43,3.52
HHS Regions,Region 4,2018,2,13174,2899,567,26.3094,22.01,4.3
HHS Regions,Region 5,2018,2,15932,4288,373,29.2556,26.91,2.34
HHS Regions,Region 6,2018,2,11168,2752,783,31.6529,24.64,7.01
HHS Regions,Region 7,2018,2,2733,640,135,28.3571,23.42,4.94
HHS Regions,Region 8,2018,2,3846,746,149,23.2709,19.4,3.87
HHS Regions,Region 9,2018,2,3825,629,203,21.7516,16.44,5.31
HHS Regions,Region 10,2018,2,4685,852,456,27.9189,18.19,9.73
HHS Regions,Region 1,2018,3,3457,672,140,23.4886,19.44,4.05
HHS Regions,Region 2,2018,3,5821,1044,453,25.7172,17.94,7.78
HHS Regions,Region 3,2018,3,4684,930,212,24.3809,19.85,4.53
HHS Regions,Region 4,2018,3,13723,2861,745,26.2771,20.85,5.43
HHS Regions,Region 5,2018,3,16398,4511,479,30.4305,27.51,2.92
HHS Regions,Region 6,2018,3,11083,2601,995,32.4461,23.47,8.98
HHS Regions,Region 7,2018,3,2640,531,152,25.8712,20.11,5.76
HHS Regions,Region 8,2018,3,3702,639,159,21.5559,17.26,4.29
HHS Regions,Region 9,2018,3,3296,357,166,15.8677,10.83,5.04
HHS Regions,Region 10,2018,3,4320,636,404,24.0741,14.72,9.35
HHS Regions,Region 1,2018,4,4605,1007,262,27.557,21.87,5.69
HHS Regions,Region 2,2018,4,8073,1571,836,29.8154,19.46,10.36
HHS Regions,Region 3,2018,4,5641,1140,279,25.1551,20.21,4.95
HHS Regions,Region 4,2018,4,16577,3402,739,24.9804,20.52,4.46
HHS Regions,Region 5,2018,4,18040,4996,683,31.48,27.69,3.79
HHS Regions,Region 6,2018,4,12176,2445,1531,32.6544,20.08,12.57
HHS Regions,Region 7,2018,4,3046,582,173,24.7866,19.11,5.68
HHS Regions,Region 8,2018,4,4357,667,236,20.7253,15.31,5.42
HHS Regions,Region 9,2018,4,3265,283,213,15.1914,8.67,6.52
HHS Regions,Region 10,2018,4,4542,541,398,20.6737,11.91,8.76
HHS Regions,Region 1,2018,5,5205,1177,348,29.2988,22.61,6.69
HHS Regions,Region 2,2018,5,8871,1798,976,31.2704,20.27,11
HHS Regions,Region 3,2018,5,6424,1313,462,27.6308,20.44,7.19
HHS Regions,Region 4,2018,5,15558,2749,1044,24.3797,17.67,6.71
HHS Regions,Region 5,2018,5,17520,4386,798,29.589,25.03,4.55
HHS Regions,Region 6,2018,5,12572,1941,1957,31.0054,15.44,15.57
HHS Regions,Region 7,2018,5,3573,564,320,24.7411,15.79,8.96
HHS Regions,Region 8,2018,5,4512,602,341,20.8998,13.34,7.56
HHS Regions,Region 9,2018,5,3346,250,260,15.2421,7.47,7.77
HHS Regions,Region 10,2018,5,4106,413,409,20.0195,10.06,9.96
HHS Regions,Region 1,2018,6,5560,1317,515,32.9496,23.69,9.26
HHS Regions,Region 2,2018,6,9454,1947,1147,32.7269,20.59,12.13
HHS Regions,Region 3,2018,6,6306,1259,621,29.8129,19.97,9.85
HHS Regions,Region 4,2018,6,16113,2527,1324,23.9,15.68,8.22
HHS Regions,Region 5,2018,6,17179,4098,961,29.4487,23.85,5.59
HHS Regions,Region 6,2018,6,11908,1513,1859,28.3171,12.71,15.61
HHS Regions,Region 7,2018,6,3260,458,408,26.5644,14.05,12.52
HHS Regions,Region 8,2018,6,4163,421,330,18.0399,10.11,7.93
HHS Regions,Region 9,2018,6,3634,218,363,15.9879,6,9.99
HHS Regions,Region 10,2018,6,3814,358,330,18.0388,9.39,8.65
HHS Regions,Region 1,2018,7,5694,1323,604,33.8426,23.23,10.61
HHS Regions,Region 2,2018,7,9537,1782,1244,31.7291,18.69,13.04
HHS Regions,Region 3,2018,7,5678,1010,580,28.0028,17.79,10.21
HHS Regions,Region 4,2018,7,13071,1641,1128,21.1843,12.55,8.63
HHS Regions,Region 5,2018,7,16196,3439,1290,29.1986,21.23,7.96
HHS Regions,Region 6,2018,7,10719,1012,1867,26.8588,9.44,17.42
HHS Regions,Region 7,2018,7,3315,381,466,25.5505,11.49,14.06
HHS Regions,Region 8,2018,7,3888,355,381,18.93,9.13,9.8
HHS Regions,Region 9,2018,7,3521,168,351,14.7401,4.77,9.97
HHS Regions,Region 10,2018,7,3354,260,299,16.6667,7.75,8.91
HHS Regions,Region 1,2018,8,4752,904,513,29.819,19.02,10.8
HHS Regions,Region 2,2018,8,7128,1048,913,27.5112,14.7,12.81
HHS Regions,Region 3,2018,8,4235,528,424,22.4793,12.47,10.01
HHS Regions,Region 4,2018,8,9499,816,723,16.2017,8.59,7.61
HHS Regions,Region 5,2018,8,13883,2416,1360,27.1987,17.4,9.8
HHS Regions,Region 6,2018,8,8162,593,1141,21.2448,7.27,13.98
HHS Regions,Region 7,2018,8,2988,286,434,24.0964,9.57,14.52
HHS Regions,Region 8,2018,8,3356,242,304,16.2694,7.21,9.06
HHS Regions,Region 9,2018,8,2937,111,242,12.0191,3.78,8.24
HHS Regions,Region 10,2018,8,3094,233,346,18.7136,7.53,11.18
HHS Regions,Region 1,2018,9,3753,605,355,25.5795,16.12,9.46
HHS Regions,Region 2,2018,9,4855,442,422,17.7961,9.1,8.69
HHS Regions,Region 3,2018,9,3449,305,261,16.4106,8.84,7.57
HHS Regions,Region 4,2018,9,7225,460,439,12.4429,6.37,6.08
HHS Regions,Region 5,2018,9,11134,1507,1051,22.9747,13.54,9.44
HHS Regions,Region 6,2018,9,6413,319,702,15.9208,4.97,10.95
HHS Regions,Region 7,2018,9,2413,182,390,23.7049,7.54,16.16
HHS Regions,Region 8,2018,9,3472,244,364,17.5115,7.03,10.48
HHS Regions,Region 9,2018,9,2757,112,292,14.6536,4.06,10.59
HHS Regions,Region 10,2018,9,3018,229,283,16.9649,7.59,9.38
HHS Regions,Region 1,2018,10,3042,297,256,18.1788,9.76,8.42
HHS Regions,Region 2,2018,10,3947,274,271,13.808,6.94,6.87
HHS Regions,Region 3,2018,10,2693,180,181,13.4051,6.68,6.72
HHS Regions,Region 4,2018,10,6243,351,331,10.9242,5.62,5.3
HHS Regions,Region 5,2018,10,9213,904,941,20.0261,9.81,10.21
HHS Regions,Region 6,2018,10,5102,165,394,10.9565,3.23,7.72
HHS Regions,Region 7,2018,10,2111,132,273,19.1852,6.25,12.93
HHS Regions,Region 8,2018,10,3092,223,304,17.044,7.21,9.83
HHS Regions,Region 9,2018,10,2679,119,256,13.9978,4.44,9.56
HHS Regions,Region 10,2018,10,2856,252,327,20.2731,8.82,11.45
HHS Regions,Region 1,2018,11,2451,230,202,17.6255,9.38,8.24
HHS Regions,Region 2,2018,11,3542,199,245,12.5353,5.62,6.92
HHS Regions,Region 3,2018,11,2727,151,225,13.788,5.54,8.25
HHS Regions,Region 4,2018,11,5751,297,324,10.7981,5.16,5.63
HHS Regions,Region 5,2018,11,8662,815,1056,21.6001,9.41,12.19
HHS Regions,Region 6,2018,11,3994,97,264,9.03856,2.43,6.61
HHS Regions,Region 7,2018,11,1727,94,193,16.6184,5.44,11.18
HHS Regions,Region 8,2018,11,2806,198,276,16.8924,7.06,9.84
HHS Regions,Region 9,2018,11,2606,104,271,14.3899,3.99,10.4
HHS Regions,Region 10,2018,11,2528,164,328,19.462,6.49,12.97
HHS Regions,Region 1,2018,12,2385,188,184,15.5975,7.88,7.71
HHS Regions,Region 2,2018,12,3307,208,212,12.7003,6.29,6.41
HHS Regions,Region 3,2018,12,2311,124,242,15.8373,5.37,10.47
HHS Regions,Region 4,2018,12,5392,293,328,11.5171,5.43,6.08
HHS Regions,Region 5,2018,12,8472,765,1212,23.3357,9.03,14.31
HHS Regions,Region 6,2018,12,3264,70,161,7.07721,2.14,4.93
HHS Regions,Region 7,2018,12,1509,52,143,12.9225,3.45,9.48
HHS Regions,Region 8,2018,12,2284,131,201,14.5359,5.74,8.8
HHS Regions,Region 9,2018,12,2214,51,150,9.07859,2.3,6.78
HHS Regions,Region 10,2018,12,2304,141,270,17.8385,6.12,11.72
HHS Regions,Region 1,2018,13,2076,159,201,17.341,7.66,9.68
HHS Regions,Region 2,2018,13,3171,236,249,15.2949,7.44,7.85
HHS Regions,Region 3,2018,13,2376,131,256,16.2879,5.51,10.77
HHS Regions,Region 4,2018,13,4657,219,265,10.393,4.7,5.69
HHS Regions,Region 5,2018,13,8274,624,1280,23.0118,7.54,15.47
HHS Regions,Region 6,2018,13,2691,40,74,4.23634,1.49,2.75
HHS Regions,Region 7,2018,13,1329,34,100,10.0828,2.56,7.52
HHS Regions,Region 8,2018,13,2060,84,147,11.2136,4.08,7.14
HHS Regions,Region 9,2018,13,1820,26,102,7.03297,1.43,5.6
HHS Regions,Region 10,2018,13,2214,155,253,18.4282,7,11.43
HHS Regions,Region 1,2018,14,2076,125,224,16.8112,6.02,10.79
HHS Regions,Region 2,2018,14,2518,180,192,14.7736,7.15,7.63
HHS Regions,Region 3,2018,14,2240,73,212,12.7232,3.26,9.46
HHS Regions,Region 4,2018,14,4271,137,236,8.73332,3.21,5.53
HHS Regions,Region 5,2018,14,7410,376,951,17.9082,5.07,12.83
HHS Regions,Region 6,2018,14,2324,21,61,3.5284,0.9,2.62
HHS Regions,Region 7,2018,14,1205,27,81,8.96266,2.24,6.72
HHS Regions,Region 8,2018,14,1789,65,114,10.0056,3.63,6.37
HHS Regions,Region 9,2018,14,1499,22,75,6.47098,1.47,5
HHS Regions,Region 10,2018,14,2007,106,191,14.7982,5.28,9.52
HHS Regions,Region 1,2018,15,1919,115,197,16.2585,5.99,10.27
HHS Regions,Region 2,2018,15,2357,123,117,10.1824,5.22,4.96
HHS Regions,Region 3,2018,15,1898,56,154,11.0643,2.95,8.11
HHS Regions,Region 4,2018,15,4050,137,211,8.59259,3.38,5.21
HHS Regions,Region 5,2018,15,6949,307,894,17.2831,4.42,12.87
HHS Regions,Region 6,2018,15,2175,12,50,2.85057,0.55,2.3
HHS Regions,Region 7,2018,15,1140,26,46,6.31579,2.28,4.04
HHS Regions,Region 8,2018,15,1696,57,66,7.25236,3.36,3.89
HHS Regions,Region 9,2018,15,1257,13,45,4.61416,1.03,3.58
HHS Regions,Region 10,2018,15,1611,55,137,11.9181,3.41,8.5
HHS Regions,Region 1,2018,16,1654,73,153,13.6638,4.41,9.25
HHS Regions,Region 2,2018,16,2195,117,74,8.70159,5.33,3.37
HHS Regions,Region 3,2018,16,1792,46,127,9.65402,2.57,7.09
HHS Regions,Region 4,2018,16,3612,80,133,5.89701,2.21,3.68
HHS Regions,Region 5,2018,16,5917,178,693,14.7203,3.01,11.71
HHS Regions,Region 6,2018,16,1971,7,36,2.18163,0.36,1.83
HHS Regions,Region 7,2018,16,1018,24,38,6.09037,2.36,3.73
HHS Regions,Region 8,2018,16,1296,30,64,7.25309,2.31,4.94
HHS Regions,Region 9,2018,16,932,9,21,3.21888,0.97,2.25
HHS Regions,Region 10,2018,16,1096,31,85,10.5839,2.83,7.76
HHS Regions,Region 1,2018,17,1425,48,101,10.4561,3.37,7.09
HHS Regions,Region 2,2018,17,1978,92,76,8.49343,4.65,3.84
HHS Regions,Region 3,2018,17,1574,19,104,7.81449,1.21,6.61
HHS Regions,Region 4,2018,17,3433,73,128,5.85494,2.13,3.73
HHS Regions,Region 5,2018,17,5066,130,484,12.12,2.57,9.55
HHS Regions,Region 6,2018,17,1692,12,29,2.42317,0.71,1.71
HHS Regions,Region 7,2018,17,887,17,23,4.50958,1.92,2.59
HHS Regions,Region 8,2018,17,1189,32,41,6.13961,2.69,3.45
HHS Regions,Region 9,2018,17,1080,18,24,3.88889,1.67,2.22
HHS Regions,Region 10,2018,17,1004,31,64,9.46215,3.09,6.37
HHS Regions,Region 1,2018,18,1094,15,50,5.9415,1.37,4.57
HHS Regions,Region 2,2018,18,1841,56,37,5.0516,3.04,2.01
HHS Regions,Region 3,2018,18,1436,23,77,6.96379,1.6,5.36
HHS Regions,Region 4,2018,18,3217,66,110,5.47094,2.05,3.42
HHS Regions,Region 5,2018,18,4330,121,350,10.8776,2.79,8.08
HHS Regions,Region 6,2018,18,1544,4,14,1.1658,0.26,0.91
HHS Regions,Region 7,2018,18,767,14,21,4.56323,1.83,2.74
HHS Regions,Region 8,2018,18,1082,31,29,5.54529,2.87,2.68
HHS Regions,Region 9,2018,18,986,7,15,2.23124,0.71,1.52
HHS Regions,Region 10,2018,18,798,9,21,3.7594,1.13,2.63
HHS Regions,Region 1,2018,19,843,4,20,2.84698,0.47,2.37
HHS Regions,Region 2,2018,19,1693,33,45,4.60721,1.95,2.66
HHS Regions,Region 3,2018,19,1105,8,36,3.9819,0.72,3.26
HHS Regions,Region 4,2018,19,3007,65,98,5.42069,2.16,3.26
HHS Regions,Region 5,2018,19,3663,44,206,6.82501,1.2,5.62
HHS Regions,Region 6,2018,19,1417,8,12,1.41143,0.56,0.85
HHS Regions,Region 7,2018,19,752,4,8,1.59574,0.53,1.06
HHS Regions,Region 8,2018,19,972,13,20,3.39506,1.34,2.06
HHS Regions,Region 9,2018,19,882,4,5,1.02041,0.45,0.57
HHS Regions,Region 10,2018,19,644,8,17,3.88199,1.24,2.64
HHS Regions,Region 1,2018,20,768,12,10,2.86458,1.56,1.3
HHS Regions,Region 2,2018,20,1541,26,18,2.85529,1.69,1.17
HHS Regions,Region 3,2018,20,990,12,30,4.24242,1.21,3.03
HHS Regions,Region 4,2018,20,2817,74,64,4.89883,2.63,2.27
HHS Regions,Region 5,2018,20,2839,33,81,4.0155,1.16,2.85
HHS Regions,Region 6,2018,20,1243,4,8,0.965406,0.32,0.64
HHS Regions,Region 7,2018,20,620,2,1,0.483871,0.32,0.16
HHS Regions,Region 8,2018,20,885,7,11,2.0339,0.79,1.24
HHS Regions,Region 9,2018,20,805,2,8,1.24224,0.25,0.99
HHS Regions,Region 10,2018,20,505,4,5,1.78218,0.79,0.99
HHS Regions,Region 1,2018,21,650,8,4,1.84615,1.23,0.62
HHS Regions,Region 2,2018,21,1390,16,6,1.58273,1.15,0.43
HHS Regions,Region 3,2018,21,849,3,9,1.41343,0.35,1.06
HHS Regions,Region 4,2018,21,2767,62,73,4.87893,2.24,2.64
HHS Regions,Region 5,2018,21,2491,16,40,2.24809,0.64,1.61
HHS Regions,Region 6,2018,21,1100,2,5,0.636364,0.18,0.45
HHS Regions,Region 7,2018,21,585,1,4,0.854701,0.17,0.68
HHS Regions,Region 8,2018,21,810,2,5,0.864198,0.25,0.62
HHS Regions,Region 9,2018,21,686,5,11,2.33236,0.73,1.6
HHS Regions,Region 10,2018,21,471,4,6,2.12314,0.85,1.27
HHS Regions,Region 1,2018,22,588,2,3,0.85034,0.34,0.51
HHS Regions,Region 2,2018,22,1317,12,2,1.06302,0.91,0.15
HHS Regions,Region 3,2018,22,651,2,2,0.614439,0.31,0.31
HHS Regions,Region 4,2018,22,2613,48,57,4.01837,1.84,2.18
HHS Regions,Region 5,2018,22,2304,1,12,0.564236,0.04,0.52
HHS Regions,Region 6,2018,22,1037,4,1,0.48216,0.39,0.1
HHS Regions,Region 7,2018,22,529,0,0,0,0,0
HHS Regions,Region 8,2018,22,696,3,3,0.862069,0.43,0.43
HHS Regions,Region 9,2018,22,680,4,8,1.76471,0.59,1.18
HHS Regions,Region 10,2018,22,374,0,1,0.26738,0,0.27
HHS Regions,Region 1,2018,23,498,1,2,0.60241,0.2,0.4
HHS Regions,Region 2,2018,23,1281,5,2,0.546448,0.39,0.16
HHS Regions,Region 3,2018,23,551,1,2,0.544465,0.18,0.36
HHS Regions,Region 4,2018,23,2264,49,48,4.28445,2.16,2.12
HHS Regions,Region 5,2018,23,1801,9,8,0.94392,0.5,0.44
HHS Regions,Region 6,2018,23,981,3,4,0.713558,0.31,0.41
HHS Regions,Region 7,2018,23,541,0,0,0,0,0
HHS Regions,Region 8,2018,23,734,1,0,0.13624,0.14,0
HHS Regions,Region 9,2018,23,624,0,14,2.24359,0,2.24
HHS Regions,Region 10,2018,23,428,4,0,0.934579,0.93,0
HHS Regions,Region 1,2018,24,491,0,1,0.203666,0,0.2
HHS Regions,Region 2,2018,24,1175,3,0,0.255319,0.26,0
HHS Regions,Region 3,2018,24,610,0,2,0.327869,0,0.33
HHS Regions,Region 4,2018,24,2076,41,53,4.52794,1.97,2.55
HHS Regions,Region 5,2018,24,1662,2,2,0.240674,0.12,0.12
HHS Regions,Region 6,2018,24,904,1,1,0.221239,0.11,0.11
HHS Regions,Region 7,2018,24,473,0,0,0,0,0
HHS Regions,Region 8,2018,24,651,3,1,0.614439,0.46,0.15
HHS Regions,Region 9,2018,24,514,1,4,0.972763,0.19,0.78
HHS Regions,Region 10,2018,24,373,0,1,0.268097,0,0.27
HHS Regions,Region 1,2018,25,435,0,0,0,0,0
HHS Regions,Region 2,2018,25,1094,0,0,0,0,0
HHS Regions,Region 3,2018,25,627,0,0,0,0,0
HHS Regions,Region 4,2018,25,1934,39,29,3.51603,2.02,1.5
HHS Regions,Region 5,2018,25,1569,4,1,0.318674,0.25,0.06
HHS Regions,Region 6,2018,25,811,4,3,0.863132,0.49,0.37
HHS Regions,Region 7,2018,25,471,0,0,0,0,0
HHS Regions,Region 8,2018,25,624,1,2,0.480769,0.16,0.32
HHS Regions,Region 9,2018,25,547,1,3,0.731261,0.18,0.55
HHS Regions,Region 10,2018,25,390,0,0,0,0,0
HHS Regions,Region 1,2018,26,305,2,0,0.655738,0.66,0
HHS Regions,Region 2,2018,26,951,1,0,0.105152,0.11,0
HHS Regions,Region 3,2018,26,564,0,2,0.35461,0,0.35
HHS Regions,Region 4,2018,26,1816,42,22,3.52423,2.31,1.21
HHS Regions,Region 5,2018,26,1482,4,1,0.337382,0.27,0.07
HHS Regions,Region 6,2018,26,798,3,2,0.626566,0.38,0.25
HHS Regions,Region 7,2018,26,522,1,1,0.383142,0.19,0.19
HHS Regions,Region 8,2018,26,587,1,1,0.340716,0.17,0.17
HHS Regions,Region 9,2018,26,388,2,0,0.515464,0.52,0
HHS Regions,Region 10,2018,26,310,1,0,0.322581,0.32,0
HHS Regions,Region 1,2018,27,322,0,0,0,0,0
HHS Regions,Region 2,2018,27,904,0,0,0,0,0
HHS Regions,Region 3,2018,27,561,1,3,0.713012,0.18,0.53
HHS Regions,Region 4,2018,27,1634,36,14,3.05998,2.2,0.86
HHS Regions,Region 5,2018,27,1225,1,1,0.163265,0.08,0.08
HHS Regions,Region 6,2018,27,659,1,2,0.455235,0.15,0.3
HHS Regions,Region 7,2018,27,303,0,1,0.330033,0,0.33
HHS Regions,Region 8,2018,27,536,3,0,0.559701,0.56,0
HHS Regions,Region 9,2018,27,482,0,4,0.829876,0,0.83
HHS Regions,Region 10,2018,27,239,2,0,0.83682,0.84,0
HHS Regions,Region 1,2018,28,321,1,0,0.311526,0.31,0
HHS Regions,Region 2,2018,28,983,6,0,0.610376,0.61,0
HHS Regions,Region 3,2018,28,569,2,0,0.351494,0.35,0
HHS Regions,Region 4,2018,28,1527,34,10,2.88147,2.23,0.65
HHS Regions,Region 5,2018,28,1283,1,1,0.155885,0.08,0.08
HHS Regions,Region 6,2018,28,682,1,0,0.146628,0.15,0
HHS Regions,Region 7,2018,28,460,1,0,0.217391,0.22,0
HHS Regions,Region 8,2018,28,523,1,0,0.191205,0.19,0
HHS Regions,Region 9,2018,28,344,2,0,0.581395,0.58,0
HHS Regions,Region 10,2018,28,270,2,2,1.48148,0.74,0.74
HHS Regions,Region 1,2018,29,314,0,0,0,0,0
HHS Regions,Region 2,2018,29,943,7,0,0.742312,0.74,0
HHS Regions,Region 3,2018,29,559,2,1,0.536673,0.36,0.18
HHS Regions,Region 4,2018,29,1474,32,13,3.05292,2.17,0.88
HHS Regions,Region 5,2018,29,1347,6,0,0.445434,0.45,0
HHS Regions,Region 6,2018,29,659,5,0,0.758725,0.76,0
HHS Regions,Region 7,2018,29,416,0,0,0,0,0
HHS Regions,Region 8,2018,29,507,2,0,0.394477,0.39,0
HHS Regions,Region 9,2018,29,371,0,0,0,0,0
HHS Regions,Region 10,2018,29,232,3,1,1.72414,1.29,0.43
HHS Regions,Region 1,2018,30,309,2,1,0.970874,0.65,0.32
HHS Regions,Region 2,2018,30,915,2,1,0.327869,0.22,0.11
HHS Regions,Region 3,2018,30,511,1,0,0.195695,0.2,0
HHS Regions,Region 4,2018,30,1456,28,14,2.88462,1.92,0.96
HHS Regions,Region 5,2018,30,1319,5,2,0.530705,0.38,0.15
HHS Regions,Region 6,2018,30,670,3,0,0.447761,0.45,0
HHS Regions,Region 7,2018,30,432,1,0,0.231481,0.23,0
HHS Regions,Region 8,2018,30,539,1,0,0.185529,0.19,0
HHS Regions,Region 9,2018,30,347,2,0,0.576369,0.58,0
HHS Regions,Region 10,2018,30,220,2,1,1.36364,0.91,0.45
HHS Regions,Region 1,2018,31,301,0,0,0,0,0
HHS Regions,Region 2,2018,31,841,1,0,0.118906,0.12,0
HHS Regions,Region 3,2018,31,437,3,1,0.915332,0.69,0.23
HHS Regions,Region 4,2018,31,1461,29,12,2.8063,1.98,0.82
HHS Regions,Region 5,2018,31,1198,4,0,0.33389,0.33,0
HHS Regions,Region 6,2018,31,628,3,1,0.636943,0.48,0.16
HHS Regions,Region 7,2018,31,372,0,1,0.268817,0,0.27
HHS Regions,Region 8,2018,31,524,0,0,0,0,0
HHS Regions,Region 9,2018,31,338,3,0,0.887574,0.89,0
HHS Regions,Region 10,2018,31,186,0,1,0.537634,0,0.54
HHS Regions,Region 1,2018,32,321,0,0,0,0,0
HHS Regions,Region 2,2018,32,959,1,1,0.208551,0.1,0.1
HHS Regions,Region 3,2018,32,438,1,0,0.228311,0.23,0
HHS Regions,Region 4,2018,32,1548,30,15,2.90698,1.94,0.97
HHS Regions,Region 5,2018,32,1252,2,0,0.159744,0.16,0
HHS Regions,Region 6,2018,32,683,1,3,0.585652,0.15,0.44
HHS Regions,Region 7,2018,32,471,1,1,0.424628,0.21,0.21
HHS Regions,Region 8,2018,32,552,2,2,0.724638,0.36,0.36
HHS Regions,Region 9,2018,32,342,3,0,0.877193,0.88,0
HHS Regions,Region 10,2018,32,220,2,0,0.909091,0.91,0
HHS Regions,Region 1,2018,33,307,0,0,0,0,0
HHS Regions,Region 2,2018,33,902,0,0,0,0,0
HHS Regions,Region 3,2018,33,468,0,0,0,0,0
HHS Regions,Region 4,2018,33,1616,24,17,2.53713,1.49,1.05
HHS Regions,Region 5,2018,33,1365,2,1,0.21978,0.15,0.07
HHS Regions,Region 6,2018,33,768,5,0,0.651042,0.65,0
HHS Regions,Region 7,2018,33,515,0,0,0,0,0
HHS Regions,Region 8,2018,33,509,2,0,0.392927,0.39,0
HHS Regions,Region 9,2018,33,392,3,0,0.765306,0.77,0
HHS Regions,Region 10,2018,33,206,0,0,0,0,0
HHS Regions,Region 1,2018,34,322,0,0,0,0,0
HHS Regions,Region 2,2018,34,972,0,0,0,0,0
HHS Regions,Region 3,2018,34,523,0,0,0,0,0
HHS Regions,Region 4,2018,34,1997,53,21,3.70556,2.65,1.05
HHS Regions,Region 5,2018,34,1335,14,3,1.27341,1.05,0.22
HHS Regions,Region 6,2018,34,839,5,1,0.715137,0.6,0.12
HHS Regions,Region 7,2018,34,570,0,0,0,0,0
HHS Regions,Region 8,2018,34,576,0,1,0.173611,0,0.17
HHS Regions,Region 9,2018,34,382,0,0,0,0,0
HHS Regions,Region 10,2018,34,249,3,1,1.60643,1.2,0.4
HHS Regions,Region 1,2018,35,284,0,0,0,0,0
HHS Regions,Region 2,2018,35,914,1,2,0.328228,0.11,0.22
HHS Regions,Region 3,2018,35,562,0,2,0.355872,0,0.36
HHS Regions,Region 4,2018,35,2514,89,25,4.53461,3.54,0.99
HHS Regions,Region 5,2018,35,1416,2,1,0.211864,0.14,0.07
HHS Regions,Region 6,2018,35,1029,3,3,0.58309,0.29,0.29
HHS Regions,Region 7,2018,35,632,0,0,0,0,0
HHS Regions,Region 8,2018,35,622,0,0,0,0,0
HHS Regions,Region 9,2018,35,417,2,0,0.479616,0.48,0
HHS Regions,Region 10,2018,35,297,1,0,0.3367,0.34,0
HHS Regions,Region 1,2018,36,343,1,0,0.291545,0.29,0
HHS Regions,Region 2,2018,36,903,3,0,0.332226,0.33,0
HHS Regions,Region 3,2018,36,640,2,1,0.46875,0.31,0.16
HHS Regions,Region 4,2018,36,2742,88,32,4.37637,3.21,1.17
HHS Regions,Region 5,2018,36,1765,10,1,0.623229,0.57,0.06
HHS Regions,Region 6,2018,36,1215,8,15,1.893,0.66,1.23
